Date,Order_ID,Product_ID,Dest. Warehouse, Source Factory,Shipping Time (Expected),Shipping Time (Actual),Delay Risk?,Total No. of Pieces,No. of pieces sold,No. of Pieces Returned,Avg. Batch Rating
2023-05-19,O13446,P019,W010,F002,6,6,No,507,362,23,4.7
2023-05-19,O13447,P018,W002,F003,6,5,No,1592,1265,55,4.0
2023-05-19,O13448,P012,W012,F005,3,5,Yes,1647,1069,127,4.0
2023-05-19,O13449,P012,W007,F005,3,2,No,1407,932,105,3.6
2023-05-19,O13450,P017,W015,F001,5,4,No,1090,881,41,3.9
2023-05-19,O13451,P014,W018,F002,3,3,No,1297,304,226,4.6
2023-05-19,O13452,P013,W012,F002,5,6,Yes,1592,1187,82,3.9
2023-05-19,O13453,P018,W019,F003,4,3,No,595,395,44,4.6
2023-05-19,O13454,P009,W011,F002,6,4,No,918,680,59,4.4
2023-05-19,O13455,P005,W003,F005,5,5,No,1571,1080,106,3.8
2023-05-19,O13456,P015,W014,F005,3,4,Yes,1262,857,97,4.9
2023-05-19,O13457,P009,W009,F002,4,4,No,574,443,30,4.0
2023-05-19,O13458,P007,W001,F005,3,3,No,804,574,48,4.2
2023-05-19,O13459,P013,W010,F002,6,6,No,1741,1379,84,4.5
2023-05-19,O13460,P013,W017,F002,6,7,No,1345,1112,45,3.8
2023-05-19,O13461,P001,W013,F003,4,4,No,1261,1119,31,3.6
2023-05-19,O13462,P017,W007,F001,3,4,Yes,1535,1171,81,4.3
2023-05-19,O13463,P010,W006,F005,4,5,No,1744,452,297,4.5
2023-05-19,O13464,P008,W012,F001,3,2,No,1164,845,53,4.6
2023-05-19,O13465,P012,W002,F005,5,4,No,1226,835,83,3.8
2023-05-19,O13466,P019,W002,F002,3,4,Yes,1352,979,81,4.4
2023-05-19,O13467,P019,W006,F002,5,5,No,597,416,36,4.1
2023-05-19,O13468,P011,W019,F001,4,5,Yes,1367,1176,35,4.2
2023-05-19,O13469,P013,W018,F002,3,4,Yes,1712,1273,94,4.0
2023-05-19,O13470,P008,W016,F001,6,7,Yes,802,620,28,4.0
2023-05-19,O13471,P009,W003,F002,3,2,No,525,345,41,4.7
2023-05-19,O13472,P004,W006,F003,3,3,No,1109,970,24,4.1
2023-05-19,O13473,P005,W006,F005,4,5,No,1627,993,123,3.7
2023-05-19,O13474,P004,W001,F003,3,2,No,1028,902,31,5.0
2023-05-19,O13475,P005,W007,F005,3,2,No,1102,848,57,4.3
2023-05-20,O13476,P018,W013,F003,4,2,No,766,510,58,4.5
2023-05-20,O13477,P004,W009,F003,4,6,Yes,1774,1329,109,3.7
2023-05-20,O13478,P008,W014,F001,3,3,No,1550,1214,60,4.4
2023-05-20,O13479,P016,W002,F001,6,7,Yes,1115,808,70,4.8
2023-05-20,O13480,P009,W011,F002,6,5,No,860,671,29,4.1
2023-05-20,O13481,P017,W020,F001,3,1,No,1065,758,51,4.1
2023-05-20,O13482,P017,W013,F001,4,4,No,1586,1318,61,4.4
2023-05-20,O13483,P002,W006,F003,3,2,No,850,634,42,4.7
2023-05-20,O13484,P017,W017,F001,5,7,Yes,1439,1068,74,3.5
2023-05-20,O13485,P012,W016,F005,5,6,No,1220,802,78,4.3
2023-05-20,O13486,P001,W014,F003,5,6,Yes,1993,1659,60,4.8
2023-05-20,O13487,P001,W006,F003,3,3,No,1011,813,35,4.5
2023-05-20,O13488,P006,W019,F001,4,6,Yes,1278,994,69,4.9
2023-05-20,O13489,P005,W019,F005,4,5,Yes,524,408,27,4.0
2023-05-20,O13490,P009,W001,F002,4,4,No,555,373,43,4.1
2023-05-20,O13491,P013,W006,F002,5,5,No,1661,1250,75,4.7
2023-05-20,O13492,P022,W001,F005,3,5,Yes,870,588,69,3.7
2023-05-20,O13493,P005,W005,F001,4,4,No,678,481,35,4.4
2023-05-20,O13494,P008,W008,F001,3,5,Yes,803,496,50,4.0
2023-05-20,O13495,P009,W009,F002,4,4,No,1418,857,93,3.7
2023-05-20,O13496,P001,W017,F003,4,4,No,1695,1443,53,3.9
2023-05-20,O13497,P018,W015,F003,3,3,No,900,684,53,3.9
2023-05-20,O13498,P010,W014,F005,3,2,No,1342,372,238,4.8
2023-05-20,O13499,P004,W014,F003,5,6,Yes,1793,1469,59,3.7
2023-05-20,O13500,P006,W011,F001,3,3,No,644,395,57,4.3
2023-05-20,O13501,P013,W013,F002,6,5,No,1795,1284,88,4.7
2023-05-20,O13502,P016,W015,F001,5,4,No,1555,953,137,4.1
2023-05-20,O13503,P001,W017,F001,5,5,No,995,761,45,4.0
2023-05-20,O13504,P005,W015,F005,5,5,No,622,382,53,5.0
2023-05-20,O13505,P003,W006,F005,4,4,No,1053,690,57,4.5
2023-05-20,O13506,P011,W013,F001,4,4,No,1210,995,39,4.6
2023-05-20,O13507,P016,W016,F001,6,5,No,1644,1055,146,3.5
2023-05-20,O13508,P002,W002,F003,6,6,No,1407,1076,72,3.7
2023-05-20,O13509,P007,W017,F005,6,5,No,1078,714,67,4.5
2023-05-20,O13510,P003,W018,F005,4,4,No,541,354,40,4.2
2023-05-20,O13511,P024,W011,F001,3,3,No,1392,1209,32,4.8
2023-05-20,O13512,P011,W020,F001,3,4,Yes,1642,1212,85,4.4
2023-05-20,O13513,P010,W007,F005,3,4,Yes,525,174,67,3.8
2023-05-20,O13514,P010,W012,F005,3,3,No,1000,279,172,4.4
2023-05-20,O13515,P003,W001,F005,3,4,Yes,1259,810,95,4.0
2023-05-20,O13516,P012,W020,F005,3,5,Yes,1462,1046,80,4.4
2023-05-20,O13517,P015,W010,F005,4,6,No,1753,1078,149,4.2
2023-05-20,O13518,P011,W012,F001,3,4,Yes,1016,792,46,4.8
2023-05-20,O13519,P014,W011,F002,6,4,No,576,191,70,3.7
2023-05-20,O13520,P004,W012,F003,5,6,Yes,1833,1306,82,4.8
2023-05-20,O13521,P015,W009,F005,6,7,Yes,1761,1318,91,4.8
2023-05-20,O13522,P013,W020,F002,6,8,Yes,1481,1115,75,4.6
2023-05-20,O13523,P011,W005,F001,4,4,No,1638,1425,46,4.7
2023-05-20,O13524,P014,W014,F002,4,5,Yes,961,377,107,4.1
2023-05-20,O13525,P007,W014,F005,3,2,No,943,710,36,4.1
2023-05-20,O13526,P007,W015,F005,5,7,Yes,1260,852,76,4.0
2023-05-20,O13527,P016,W005,F001,4,5,Yes,539,406,25,4.4
2023-05-20,O13528,P014,W019,F002,6,7,No,1341,419,224,5.0
2023-05-20,O13529,P019,W012,F002,5,7,Yes,1466,1112,60,3.9
2023-05-20,O13530,P016,W009,F001,3,4,Yes,1258,984,61,3.6
2023-05-20,O13531,P015,W015,F005,5,4,No,1712,1282,98,4.5
2023-05-20,O13532,P012,W010,F005,4,4,No,1109,728,89,4.3
2023-05-20,O13533,P010,W017,F005,6,5,No,812,320,77,4.5
2023-05-20,O13534,P014,W008,F002,4,4,No,1493,558,222,4.2
2023-05-20,O13535,P006,W001,F001,4,5,No,876,575,63,4.6
2023-05-20,O13536,P001,W010,F003,4,4,No,1539,1224,76,3.7
2023-05-20,O13537,P010,W003,F005,5,6,Yes,1520,481,204,3.8
2023-05-20,O13538,P013,W018,F002,3,4,Yes,1566,1252,62,4.9
2023-05-20,O13539,P004,W018,F003,5,5,No,1195,1035,31,4.6
2023-05-20,O13540,P013,W010,F002,6,6,No,1767,1249,127,3.6
2023-05-20,O13541,P017,W019,F001,4,4,No,1963,1618,74,3.7
2023-05-20,O13542,P013,W008,F002,4,5,Yes,1242,932,51,3.5
2023-05-20,O13543,P015,W005,F005,6,6,No,1067,664,68,4.5
2023-05-20,O13544,P006,W010,F001,4,6,Yes,1265,875,75,3.5
2023-05-20,O13545,P006,W007,F001,3,5,Yes,1559,1129,95,4.3
2023-05-20,O13546,P004,W019,F003,4,3,No,1855,1357,106,4.4
2023-05-20,O13547,P009,W016,F002,5,7,Yes,1758,1365,71,4.7
2023-05-20,O13548,P001,W016,F003,5,5,No,1319,1150,27,3.9
2023-05-20,O13549,P004,W005,F003,3,4,Yes,1745,1504,41,3.9
2023-05-20,O13550,P001,W007,F003,6,8,Yes,1582,1328,58,3.8
2023-05-20,O13551,P007,W009,F005,6,6,No,1210,790,86,4.0
2023-05-20,O13552,P016,W014,F001,3,4,Yes,1461,1162,61,4.4
2023-05-20,O13553,P001,W001,F003,3,2,No,1400,1224,37,3.8
2023-05-20,O13554,P009,W017,F002,6,8,Yes,1557,1122,87,4.9
2023-05-20,O13555,P009,W015,F002,6,6,No,1004,678,74,3.5
2023-05-20,O13556,P011,W016,F001,6,7,Yes,1899,1483,99,4.0
2023-05-20,O13557,P013,W001,F002,4,2,No,1122,950,30,4.6
2023-05-20,O13558,P002,W014,F003,5,4,No,616,396,35,4.7
2023-05-20,O13559,P007,W008,F005,4,6,Yes,1540,1162,73,3.6
2023-05-20,O13560,P008,W009,F001,3,3,No,548,422,23,3.7
2023-05-20,O13561,P008,W016,F001,6,6,No,1110,885,34,4.2
2023-05-20,O13562,P010,W011,F005,5,5,No,501,172,72,3.9
2023-05-20,O13563,P007,W012,F005,3,4,Yes,593,451,22,3.7
2023-05-20,O13564,P014,W003,F002,3,4,Yes,1160,396,126,4.2
2023-05-20,O13565,P016,W001,F001,4,3,No,1617,1293,69,4.7
2023-05-20,O13566,P012,W009,F005,6,8,Yes,1760,1277,115,3.8
2023-05-20,O13567,P001,W002,F003,6,7,Yes,1096,943,29,4.1
2023-05-20,O13568,P011,W006,F001,3,3,No,1906,1488,65,4.7
2023-05-20,O13569,P006,W009,F001,3,3,No,1070,790,68,3.8
2023-05-20,O13570,P012,W018,F005,4,4,No,1202,742,102,4.7
2023-05-20,O13571,P003,W018,F001,3,5,Yes,1058,723,64,4.1
2023-05-20,O13572,P014,W002,F002,3,5,Yes,650,232,69,4.0
2023-05-20,O13573,P010,W010,F005,4,4,No,825,252,118,4.0
2023-05-20,O13574,P016,W018,F001,3,5,Yes,622,426,44,3.9
2023-05-20,O13575,P001,W003,F003,4,5,Yes,1620,1378,56,3.5
2023-05-20,O13576,P021,W010,F001,4,6,Yes,1183,1030,33,3.7
2023-05-20,O13577,P012,W007,F005,3,4,Yes,1606,1086,113,4.1
2023-05-20,O13578,P016,W006,F001,3,4,Yes,1453,1152,54,4.0
2023-05-20,O13579,P009,W012,F002,5,3,No,1123,696,87,4.4
2023-05-20,O13580,P018,W004,F003,6,7,No,1762,1288,87,4.8
2023-05-20,O13581,P003,W010,F005,4,2,No,504,356,27,4.6
2023-05-20,O13582,P003,W011,F005,5,3,No,1085,799,44,4.4
2023-05-20,O13583,P003,W013,F005,6,7,Yes,598,396,50,4.1
2023-05-20,O13584,P017,W002,F001,6,6,No,964,727,36,3.7
2023-05-20,O13585,P017,W015,F001,5,3,No,1748,1282,77,4.6
2023-05-20,O13586,P016,W012,F005,3,4,Yes,567,400,27,3.7
2023-05-20,O13587,P014,W018,F002,3,5,Yes,558,197,80,4.8
2023-05-20,O13588,P009,W007,F002,4,5,No,768,520,57,4.9
2023-05-20,O13589,P012,W014,F005,3,2,No,1295,850,68,4.5
2023-05-20,O13590,P015,W003,F005,5,5,No,592,461,32,5.0
2023-05-20,O13591,P007,W005,F005,6,6,No,957,658,73,4.6
2023-05-20,O13592,P007,W002,F005,5,5,No,1529,1181,84,3.9
2023-05-20,O13593,P015,W017,F005,6,5,No,934,576,85,4.5
2023-05-20,O13594,P002,W017,F003,4,4,No,905,668,42,3.9
2023-05-20,O13595,P022,W009,F003,4,6,Yes,1192,846,75,3.9
2023-05-20,O13596,P019,W015,F002,6,5,No,1073,719,74,5.0
2023-05-20,O13597,P010,W013,F005,6,7,No,931,360,86,3.6
2023-05-20,O13598,P006,W013,F001,4,5,No,652,423,48,4.2
2023-05-20,O13599,P014,W004,F002,3,2,No,1070,268,151,3.6
2023-05-20,O13600,P005,W006,F005,4,6,Yes,981,673,71,3.9
2023-05-20,O13601,P001,W011,F003,3,3,No,991,838,35,4.0
2023-05-20,O13602,P012,W011,F005,5,4,No,526,389,33,4.1
2023-05-20,O13603,P005,W011,F005,5,3,No,1165,735,97,4.3
2023-05-20,O13604,P005,W012,F005,3,4,Yes,1041,675,78,4.9
2023-05-20,O13605,P017,W019,F002,6,6,No,1196,858,61,4.8
2023-05-20,O13606,P018,W001,F003,3,5,Yes,578,399,29,4.8
2023-05-20,O13607,P010,W002,F005,5,7,Yes,621,205,72,3.6
2023-05-20,O13608,P010,W006,F005,4,4,No,1463,293,228,4.7
2023-05-20,O13609,P009,W010,F002,6,8,Yes,1019,761,59,3.6
2023-05-20,O13610,P006,W016,F001,6,5,No,1296,939,55,3.7
2023-05-20,O13611,P008,W006,F001,3,2,No,1426,865,92,4.5
2023-05-20,O13612,P015,W012,F005,3,4,No,1214,743,83,3.9
2023-05-20,O13613,P016,W013,F001,4,4,No,1006,677,67,4.2
2023-05-20,O13614,P003,W005,F005,6,4,No,1402,1018,71,3.5
2023-05-20,O13615,P007,W016,F005,5,5,No,959,636,64,4.5
2023-05-20,O13616,P007,W011,F005,5,7,No,1732,1314,104,4.0
2023-05-20,O13617,P001,W008,F003,4,5,Yes,1313,1025,59,3.7
2023-05-20,O13618,P006,W015,F001,5,3,No,1315,1042,52,3.7
2023-05-20,O13619,P012,W004,F005,4,4,No,844,553,57,4.9
2023-05-20,O13620,P001,W019,F003,4,4,No,1275,977,54,3.6
2023-05-20,O13621,P008,W020,F001,3,3,No,1325,862,91,4.4
2023-05-20,O13622,P009,W006,F002,5,6,No,1083,782,57,3.9
2023-05-20,O13623,P004,W003,F003,4,5,Yes,1277,1002,68,4.7
2023-05-20,O13624,P014,W006,F002,5,5,No,872,317,115,5.0
2023-05-20,O13625,P018,W019,F003,4,3,No,1279,960,77,3.9
2023-05-20,O13626,P018,W002,F003,6,8,No,1790,1364,66,4.7
2023-05-20,O13627,P008,W013,F001,4,6,No,833,525,59,4.6
2023-05-20,O13628,P002,W015,F003,3,4,No,1624,1087,96,4.1
2023-05-20,O13629,P015,W001,F005,3,2,No,847,580,58,3.9
2023-05-20,O13630,P011,W003,F001,4,5,Yes,1538,1361,30,4.9
2023-05-20,O13631,P012,W017,F005,6,7,Yes,1197,799,90,4.0
2023-05-20,O13632,P007,W006,F005,4,4,No,1011,806,34,4.5
2023-05-20,O13633,P010,W008,F005,4,5,Yes,972,387,130,4.0
2023-05-20,O13634,P016,W008,F001,3,2,No,662,427,46,4.0
2023-05-20,O13635,P005,W005,F005,6,6,No,1046,765,53,5.0
2023-05-20,O13636,P010,W016,F005,5,7,Yes,645,160,97,4.9
2023-05-20,O13637,P008,W012,F001,3,2,No,1370,890,118,4.0
2023-05-20,O13638,P016,W017,F001,5,4,No,1541,1012,111,4.8
2023-05-20,O13639,P011,W017,F001,5,4,No,1368,975,77,4.8
2023-05-20,O13640,P004,W008,F003,4,4,No,1198,887,67,3.9
2023-05-20,O13641,P017,W012,F001,3,4,Yes,1165,1030,24,4.0
2023-05-20,O13642,P017,W005,F001,4,5,Yes,1630,1251,60,3.9
2023-05-20,O13643,P011,W018,F001,3,4,Yes,913,679,51,4.5
2023-05-20,O13644,P018,W010,F003,4,6,Yes,1577,1208,69,3.6
2023-05-20,O13645,P024,W004,F003,6,6,No,940,700,37,4.3
2023-05-20,O13646,P017,W003,F001,4,4,No,1285,1032,47,3.6
2023-05-20,O13647,P008,W007,F001,3,5,Yes,679,476,47,5.0
2023-05-20,O13648,P018,W006,F003,3,4,Yes,1436,917,101,4.6
2023-05-20,O13649,P017,W007,F001,3,3,No,1836,1514,50,4.4
2023-05-20,O13650,P005,W008,F005,4,4,No,775,472,52,4.3
2023-05-20,O13651,P014,W012,F002,5,5,No,854,256,136,4.7
2023-05-20,O13652,P001,W004,F003,6,8,Yes,1606,1291,62,4.8
2023-05-20,O13653,P009,W019,F002,6,7,No,581,356,50,4.2
2023-05-20,O13654,P014,W001,F002,4,2,No,1089,283,154,3.6
2023-05-20,O13655,P002,W011,F003,3,4,Yes,716,571,27,4.2
2023-05-20,O13656,P004,W013,F003,4,3,No,1986,1777,44,4.2
2023-05-20,O13657,P005,W017,F005,6,6,No,569,366,49,4.3
2023-05-20,O13658,P015,W016,F005,5,7,Yes,1388,1043,56,4.7
2023-05-20,O13659,P008,W005,F001,4,3,No,1351,828,127,4.6
2023-05-20,O13660,P011,W019,F001,4,4,No,1774,1590,30,3.8
2023-05-20,O13661,P006,W006,F001,3,3,No,524,398,30,4.7
2023-05-20,O13662,P003,W012,F005,3,2,No,1777,1385,90,4.6
2023-05-20,O13663,P011,W014,F001,3,3,No,1145,815,53,4.2
2023-05-20,O13664,P012,W001,F005,3,4,No,1162,918,46,4.4
2023-05-20,O13665,P011,W008,F001,3,3,No,1409,1080,49,4.8
2023-05-20,O13666,P001,W012,F003,5,5,No,1823,1424,68,4.5
2023-05-20,O13667,P015,W014,F005,3,5,No,1189,911,54,4.1
2023-05-20,O13668,P019,W004,F002,3,2,No,1082,730,75,4.6
2023-05-20,O13669,P019,W013,F002,6,4,No,1431,1122,66,4.7
2023-05-20,O13670,P014,W007,F002,4,2,No,732,287,90,4.0
2023-05-20,O13671,P008,W017,F001,5,6,Yes,1563,1059,119,4.6
2023-05-20,O13672,P017,W018,F001,3,3,No,1253,966,62,4.9
2023-05-20,O13673,P002,W009,F003,4,2,No,1457,1016,71,3.7
2023-05-20,O13674,P002,W020,F003,4,4,No,1154,719,76,3.9
2023-05-20,O13675,P015,W011,F005,5,3,No,649,431,50,4.9
2023-05-20,O13676,P008,W011,F001,3,3,No,844,508,54,4.9
2023-05-20,O13677,P004,W001,F003,3,2,No,1095,820,49,4.0
2023-05-20,O13678,P014,W020,F002,6,7,No,532,111,99,4.9
2023-05-20,O13679,P006,W020,F002,6,7,Yes,631,407,35,4.6
2023-05-20,O13680,P005,W018,F005,4,4,No,1799,1251,93,3.9
2023-05-20,O13681,P014,W010,F002,6,6,No,606,224,93,3.6
2023-05-20,O13682,P008,W018,F001,3,5,Yes,1703,1137,124,4.0
2023-05-20,O13683,P014,W016,F002,5,4,No,1639,463,180,4.9
2023-05-20,O13684,P013,W009,F002,4,4,No,933,681,54,3.8
2023-05-20,O13685,P005,W014,F005,3,5,Yes,1294,803,115,3.9
2023-05-20,O13686,P009,W005,F002,4,2,No,1266,941,52,3.8
2023-05-20,O13687,P008,W004,F001,6,8,Yes,799,628,34,4.5
2023-05-20,O13688,P019,W019,F002,6,7,Yes,1111,743,76,4.5
2023-05-20,O13689,P005,W013,F005,6,8,Yes,1539,928,122,3.5
2023-05-20,O13690,P002,W013,F004,5,6,Yes,1611,1215,60,4.8
2023-05-20,O13691,P006,W018,F001,3,2,No,994,640,73,5.0
2023-05-20,O13692,P013,W014,F002,4,5,Yes,1660,1352,56,4.5
2023-05-20,O13693,P012,W003,F005,5,7,Yes,530,403,19,4.6
2023-05-20,O13694,P011,W010,F001,4,4,No,1963,1442,92,4.9
2023-05-20,O13695,P011,W004,F001,6,4,No,983,781,31,4.4
2023-05-20,O13696,P017,W014,F001,3,2,No,1070,823,54,4.1
2023-05-20,O13697,P003,W009,F005,6,6,No,825,641,38,3.7
2023-05-20,O13698,P007,W004,F005,4,2,No,651,410,54,3.9
2023-05-20,O13699,P018,W009,F003,4,6,Yes,674,495,27,4.0
2023-05-20,O13700,P012,W008,F005,4,4,No,1214,876,72,3.5
2023-05-20,O13701,P003,W019,F005,4,5,Yes,1317,882,80,4.5
2023-05-20,O13702,P009,W003,F002,3,5,Yes,1288,823,91,4.8
2023-05-20,O13703,P030,W015,F005,5,6,Yes,942,666,45,4.1
2023-05-20,O13704,P008,W003,F001,4,3,No,1394,1088,50,3.7
2023-05-20,O13705,P005,W004,F005,4,5,Yes,570,355,43,4.1
2023-05-20,O13706,P007,W013,F005,6,6,No,524,379,25,3.9
2023-05-20,O13707,P001,W018,F003,5,6,Yes,1286,1154,21,3.7
2023-05-20,O13708,P002,W002,F001,6,5,No,834,610,52,4.8
2023-05-20,O13709,P012,W013,F005,6,6,No,846,673,39,3.9
2023-05-20,O13710,P002,W004,F003,6,6,No,885,669,45,4.4
2023-05-20,O13711,P015,W018,F005,4,2,No,1107,718,69,4.7
2023-05-20,O13712,P006,W008,F001,3,1,No,1473,890,89,3.7
2023-05-20,O13713,P016,W020,F001,3,1,No,1477,1160,74,4.3
2023-05-20,O13714,P006,W017,F001,5,6,No,1693,1146,99,4.5
2023-05-20,O13715,P018,W011,F003,3,3,No,727,489,45,4.5
2023-05-20,O13716,P015,W013,F005,6,6,No,1351,924,102,4.7
2023-05-20,O13717,P040,W007,F002,4,5,No,910,684,36,4.9
2023-05-20,O13718,P011,W007,F001,3,3,No,1980,1626,62,4.4
2023-05-20,O13719,P004,W006,F003,3,3,No,979,731,54,4.4
2023-05-20,O13720,P013,W005,F002,4,4,No,1384,1193,33,4.0
2023-05-20,O13721,P011,W015,F001,5,7,No,1595,1352,41,4.4
2023-05-20,O13722,P006,W002,F001,6,7,Yes,1245,853,89,3.6
2023-05-20,O13723,P015,W004,F005,4,3,No,1068,679,58,4.4
2023-05-20,O13724,P005,W016,F005,5,7,Yes,1236,958,60,4.6
2023-05-20,O13725,P001,W015,F003,3,2,No,1676,1175,117,4.1
2023-05-20,O13726,P001,W020,F003,4,4,No,1252,1020,35,4.9
2023-05-21,O13727,P008,W020,F001,3,3,No,1413,936,114,3.8
2023-05-21,O13728,P006,W007,F001,3,2,No,1196,1043,23,4.9
2023-05-21,O13729,P005,W004,F005,4,3,No,618,448,27,4.5
2023-05-21,O13730,P010,W002,F005,5,6,No,1818,1388,87,3.6
2023-05-21,O13731,P001,W012,F003,5,6,Yes,999,780,47,4.9
2023-05-21,O13732,P006,W013,F001,4,3,No,1801,1334,77,4.2
2023-05-21,O13733,P003,W005,F005,6,6,No,987,600,91,4.3
2023-05-21,O13734,P014,W016,F002,5,5,No,1609,590,196,4.6
2023-05-21,O13735,P010,W014,F005,3,2,No,1334,1007,58,4.6
2023-05-21,O13736,P019,W010,F002,6,6,No,1358,969,73,4.1
2023-05-21,O13737,P016,W012,F001,3,3,No,709,510,41,4.4
2023-05-21,O13738,P016,W016,F001,6,6,No,559,366,33,4.5
2023-05-21,O13739,P018,W008,F003,4,4,No,1212,925,55,4.6
2023-05-21,O13740,P013,W013,F002,6,7,Yes,673,531,27,4.7
2023-05-21,O13741,P014,W003,F002,3,2,No,1243,252,192,3.7
2023-05-21,O13742,P010,W017,F005,6,7,Yes,1056,906,22,4.8
2023-05-21,O13743,P013,W015,F002,6,6,No,631,456,30,4.1
2023-05-21,O13744,P002,W013,F003,4,3,No,1296,1006,63,4.0
2023-05-21,O13745,P019,W011,F002,6,7,Yes,1182,910,60,4.6
2023-05-21,O13746,P013,W017,F002,6,8,Yes,1642,994,140,4.6
2023-05-21,O13747,P010,W019,F005,4,3,No,1243,877,83,4.4
2023-05-21,O13748,P011,W009,F001,3,5,No,798,510,47,4.4
2023-05-21,O13749,P002,W011,F003,3,2,No,1895,1489,92,3.9
2023-05-21,O13750,P004,W012,F003,5,6,Yes,583,430,35,4.7
2023-05-21,O13751,P016,W011,F001,3,5,Yes,738,547,33,3.8
2023-05-21,O13752,P015,W016,F005,5,4,No,1524,1080,107,4.5
2023-05-21,O13753,P018,W014,F003,5,4,No,541,404,25,4.2
2023-05-21,O13754,P009,W008,F002,4,6,Yes,1431,867,139,4.5
2023-05-21,O13755,P006,W001,F001,4,6,No,1403,1254,30,4.6
2023-05-21,O13756,P006,W006,F001,3,3,No,1009,860,30,4.7
2023-05-21,O13757,P018,W004,F003,6,5,No,915,660,53,4.6
2023-05-21,O13758,P008,W002,F001,6,7,Yes,1712,1123,96,4.3
2023-05-21,O13759,P015,W014,F005,3,4,Yes,1301,1060,55,4.7
2023-05-21,O13760,P010,W001,F005,3,4,No,942,712,57,4.4
2023-05-21,O13761,P016,W001,F001,4,5,Yes,1774,1171,117,4.5
2023-05-21,O13762,P010,W012,F005,3,1,No,1388,1221,26,4.5
2023-05-21,O13763,P013,W001,F002,4,2,No,1236,811,89,3.5
2023-05-21,O13764,P017,W009,F001,3,5,Yes,1007,628,86,4.5
2023-05-21,O13765,P001,W020,F003,4,4,No,1973,1653,56,4.4
2023-05-21,O13766,P002,W002,F003,6,7,Yes,1642,1454,34,4.5
2023-05-21,O13767,P008,W003,F001,4,4,No,1163,753,69,4.7
2023-05-21,O13768,P006,W009,F001,3,3,No,1677,1204,85,3.6
2023-05-21,O13769,P004,W011,F003,3,3,No,691,449,51,4.8
2023-05-21,O13770,P005,W012,F005,3,4,No,1596,1106,93,4.3
2023-05-21,O13771,P011,W016,F001,6,5,No,1076,682,77,3.6
2023-05-21,O13772,P001,W005,F003,3,4,Yes,1521,1079,93,4.0
2023-05-21,O13773,P001,W013,F003,4,4,No,1531,1098,87,4.9
2023-05-21,O13774,P010,W016,F005,5,6,Yes,1934,1493,92,5.0
2023-05-21,O13775,P016,W012,F005,3,3,No,601,474,23,4.3
2023-05-21,O13776,P010,W008,F005,4,5,Yes,902,771,25,3.6
2023-05-21,O13777,P007,W011,F005,5,6,No,1259,853,72,3.8
2023-05-21,O13778,P002,W015,F003,3,1,No,1221,1039,36,3.6
2023-05-21,O13779,P014,W012,F002,5,6,Yes,844,197,99,4.9
2023-05-21,O13780,P011,W020,F001,3,2,No,1179,806,91,3.8
2023-05-21,O13781,P009,W012,F002,5,6,No,1488,979,96,4.3
2023-05-21,O13782,P002,W018,F003,5,5,No,1694,1325,78,4.9
2023-05-21,O13783,P019,W004,F002,3,1,No,1614,1403,46,3.8
2023-05-21,O13784,P015,W011,F005,5,4,No,1212,1042,41,4.2
2023-05-21,O13785,P014,W010,F002,6,7,No,1276,388,164,4.5
2023-05-21,O13786,P005,W014,F005,3,3,No,864,670,35,4.5
2023-05-21,O13787,P016,W020,F001,3,3,No,1030,676,75,3.7
2023-05-21,O13788,P007,W016,F005,5,5,No,715,506,51,3.6
2023-05-21,O13789,P017,W013,F001,4,5,Yes,1793,1230,95,3.8
2023-05-21,O13790,P003,W006,F005,4,3,No,1045,678,84,4.3
2023-05-21,O13791,P012,W006,F005,4,3,No,939,739,41,4.1
2023-05-21,O13792,P017,W019,F001,4,4,No,1326,958,70,4.2
2023-05-21,O13793,P005,W005,F001,4,4,No,880,670,47,4.7
2023-05-21,O13794,P014,W006,F002,5,6,No,1226,435,147,4.2
2023-05-21,O13795,P003,W018,F005,4,3,No,1709,1060,113,4.8
2023-05-21,O13796,P006,W011,F001,3,3,No,1593,1414,40,4.1
2023-05-21,O13797,P011,W010,F001,4,5,Yes,1052,753,51,4.5
2023-05-21,O13798,P018,W003,F003,4,5,Yes,703,484,42,3.7
2023-05-21,O13799,P016,W018,F001,3,3,No,1266,908,57,3.7
2023-05-21,O13800,P012,W004,F005,4,3,No,837,574,41,3.9
2023-05-21,O13801,P002,W008,F003,4,5,No,1155,1035,26,4.3
2023-05-21,O13802,P016,W014,F001,3,3,No,501,338,33,4.8
2023-05-21,O13803,P003,W015,F005,5,6,Yes,524,406,26,4.5
2023-05-21,O13804,P006,W020,F001,3,4,Yes,1592,1301,64,4.8
2023-05-21,O13805,P005,W017,F005,6,8,Yes,1505,958,108,4.8
2023-05-21,O13806,P016,W002,F001,6,6,No,1281,868,70,3.6
2023-05-21,O13807,P011,W012,F001,3,2,No,520,408,26,4.2
2023-05-21,O13808,P014,W004,F002,3,3,No,1586,349,301,4.7
2023-05-21,O13809,P013,W012,F002,5,7,No,1589,1163,84,3.6
2023-05-21,O13810,P002,W010,F003,4,4,No,1060,901,32,4.2
2023-05-21,O13811,P012,W002,F005,5,6,Yes,1529,946,120,4.0
2023-05-21,O13812,P015,W010,F005,4,5,Yes,1808,1610,43,3.6
2023-05-21,O13813,P001,W003,F003,4,4,No,1072,896,39,4.1
